EventID,Label
2015.92.22.55.12.MYVO,1
2015.276.2.30.13.HELI,1
2012.280.14.56.35.MYVO,1
2014.129.14.41.15.MYVO,1
2012.136.0.21.21.SVAD,1
2015.245.8.12.59.ASK,1
2016.267.23.3.20.MIDF,1
2017.147.7.28.11.FLAT,1
2014.219.17.59.47.VIKS,1
2010.211.8.10.36.TOLI,1
2015.63.8.25.32.MIDF,1
2011.356.8.57.29.HELI,1
2017.104.10.53.2.TOLI,1
2016.245.23.1.0.MYVO,1
2015.12.14.48.27.VIKS,1
2016.256.6.48.9.MYVO,1
2015.55.1.4.35.MYVO,0
2013.53.15.30.31.MYVO,1
2017.77.15.11.24.FLAT,1
2016.14.17.2.33.TOLI,1
2011.280.14.56.58.MYVO,1
2015.56.3.35.51.HELI,1
2009.232.10.15.41.MYVO,0
2014.163.5.44.44.MIDF,1
2015.77.12.55.39.MYVO,1
2009.17.23.19.53.MYVO,1
2015.342.23.17.56.MIDF,1
2014.216.18.54.56.MYVO,0
2015.72.14.20.20.HETO,1
2012.146.20.37.46.MYVO,1
2013.59.6.26.52.MYVO,1
2014.19.7.49.16.HETO,1
2012.61.19.43.56.MYVO,1
2011.17.2.15.56.MYVO,1
2011.234.23.32.50.HELI,0
2013.150.11.27.33.MIDF,1
2015.183.12.12.34.HETO,1
2014.162.4.14.18.MIDF,1
2016.326.9.34.37.MIDF,1
2014.145.1.15.13.HETO,1
2015.60.3.29.45.HOTT,1
2013.7.2.30.33.MYVO,1
2010.51.6.32.49.MYVO,1
2016.152.7.40.38.MYVO,1
2015.243.1.55.13.NAUG,1
2015.17.20.40.4.HETO,0
2015.271.7.29.12.FLAT,1
2015.6.2.19.38.MYVO,1
2015.305.0.57.31.MIDF,1
2009.11.2.48.4.MOFO,1
2016.5.15.34.9.MIDF,1
2015.90.14.38.51.MYVO,1
2012.102.19.25.50.MYVO,1
2011.265.8.12.49.MYVO,1
2014.182.6.55.44.HETO,1
2011.149.1.43.54.MIDF,1
2015.135.1.46.57.HETO,1
2015.31.19.6.34.MYVO,1
2011.289.10.37.4.OSKV,1
2011.183.10.25.15.MYVO,1
2015.215.12.6.39.HETO,1
2016.119.6.13.52.MYVO,1
2009.350.5.4.34.HOTT,1
2015.352.13.1.32.MYVO,1
2009.337.15.23.3.MYVO,1
2012.55.16.19.11.MYVO,0
2015.208.23.45.26.HETO,1
2011.133.19.10.32.MIDF,1
2015.12.0.22.36.VADA,0
2012.335.23.50.17.OSKV,1
2009.314.23.56.53.HOTT,0
2012.136.14.6.21.MYVO,1
2017.187.6.56.24.FLAT,1
2017.68.16.52.21.FLAT,1
2015.126.7.48.53.MYVO,1
2009.275.14.23.34.MIDF,1
2015.153.8.51.3.MIDF,1
2012.137.2.42.28.MYVO,1
2012.144.18.45.38.MYVO,1
2015.24.5.35.43.MYVO,1
2011.172.1.50.18.HELI,1
2015.163.16.35.46.VIFE,1
2016.11.22.12.6.VIFE,1
2012.182.13.27.50.MYVO,1
2009.362.20.35.22.MIDF,1
2009.232.20.22.54.MYVO,0
2009.21.10.7.46.MYVO,1
2009.18.8.57.36.MYVO,1
2012.270.18.16.14.FLAT,1
2009.189.14.27.59.HOTT,1
2015.208.0.57.30.FLAT,1
2012.137.23.29.6.MYVO,0
2011.162.11.11.16.MYVO,1
2015.71.15.54.54.HETO,1
2015.225.0.43.58.MIDF,1
2009.347.5.20.44.MIDF,1
2011.27.0.26.22.MYVO,1
2013.288.5.12.18.MYVO,0
2011.11.16.27.12.MYVO,1
2013.99.16.31.19.MYVO,1
2015.47.6.0.42.MYVO,1
2016.8.0.3.43.MIDF,1
2013.120.11.11.4.MYVO,1
2010.69.9.48.49.UTYR,1
2015.165.18.36.18.HETO,1
2011.298.2.47.2.MYVO,0
2015.59.19.52.23.MIDF,1
2012.139.18.24.38.MYVO,1
2015.230.5.38.54.HETO,1
2015.29.0.37.58.MYVO,1
2016.95.23.24.31.MIDF,1
2015.31.18.29.22.HETO,1
2011.333.8.55.30.HELI,1
2012.80.12.36.51.MYVO,0
2013.234.15.40.31.HETO,1
2015.42.19.49.45.HETO,1
2015.94.0.47.42.ASK,1
2013.253.3.6.3.HETO,0
2011.174.16.53.36.MIDF,1
2017.78.4.33.1.MIDF,1
2015.260.1.25.29.MYVO,1
2009.347.5.20.44.MYVO,0
2014.187.5.19.42.HETO,1
2017.78.17.34.31.FLAT,1
2009.17.16.0.32.MYVO,1
2015.6.1.7.45.HELI,1
2012.309.8.38.18.HOTT,1
2016.227.12.19.34.MYVO,1
2015.309.17.57.14.HETO,1
2015.115.1.37.20.DREK,1
2009.237.14.20.18.MYVO,1
2014.16.7.57.48.MIDF,1
2015.183.17.40.25.HELI,1
2009.124.0.16.57.HELI,1
2016.136.15.11.44.MYVO,1
2013.184.9.49.56.MYVO,0
2015.351.1.37.38.MYVO,0
2013.230.10.43.20.VADA,1
2013.171.14.5.38.FLAT,1
2016.326.11.41.58.MYVO,1
2015.126.0.59.39.FLAT,1
2016.120.17.52.3.FLAT,1
2015.70.4.15.53.MYVO,1
2011.104.12.25.43.HOTT,1
2015.13.13.32.37.VIKS,1
2016.81.16.32.31.MYVO,1
2014.210.2.15.48.MYVO,0
2015.243.7.32.33.MIDF,1
2012.305.19.49.1.MYVO,1
2015.60.7.18.24.HETO,1
2015.139.1.11.6.HETO,1
2014.154.0.12.48.MIDF,1
2017.79.21.54.6.TOLI,1
2015.20.9.18.18.HETO,1
2012.281.21.41.25.MIDF,1
2016.136.17.51.10.JONS,1
2009.31.2.12.37.MYVO,1
2014.111.0.32.16.MYVO,1
2014.194.11.0.30.MYVO,1
2011.158.19.22.7.HELI,1
2013.53.16.19.17.MYVO,1
2017.78.4.46.41.MIDF,1
2009.34.9.54.5.MOFO,1
2015.71.15.48.28.MIDF,1
2014.136.17.19.5.MYVO,0
2010.197.2.44.33.MYVO,1
2009.344.17.56.16.MYVO,1
2012.144.17.55.3.MYVO,1
2015.244.17.20.55.MYVO,1
2015.348.21.44.2.MIDF,1
2016.93.23.5.1.DREK,1
2016.128.0.1.14.MYVO,1
2013.310.23.16.21.FLAT,1
2015.119.14.8.50.VIKS,1
2015.86.3.8.20.MIDF,1
2015.311.13.23.48.UTYR,1
2009.23.22.34.21.MYVO,1
2013.229.14.2.16.HETO,1
2012.333.4.37.21.MYVO,1
2009.229.8.31.43.HELI,1
2012.365.21.36.52.FLAT,1
2013.165.15.9.55.HOTT,1
2015.29.22.53.34.MYVO,1
2015.44.5.56.1.HETO,1
2015.1.12.1.26.MYVO,1
2015.157.18.48.31.HELI,1
2009.237.13.21.8.MYVO,1
2011.280.16.36.20.MYVO,1
2009.299.12.30.13.MIDF,1
2011.270.11.13.53.HELI,1
2016.122.9.18.43.MYVO,1
2011.343.7.25.38.FLAT,1
2011.259.14.55.35.OSKV,0
2013.20.16.20.17.HELI,1
2015.70.18.25.44.HETO,1
2017.79.4.5.39.FLAT,1
2011.45.12.22.5.MIDF,1
2016.246.15.13.8.FLAT,1
2015.5.10.3.18.HETO,1
2014.82.5.20.35.VADA,1
2015.244.20.18.2.MYVO,1
2015.61.11.36.36.NAUG,0
2009.337.16.3.19.MYVO,1
2011.187.13.52.41.MYVO,1
2016.18.9.9.11.VIFE,1
2016.349.11.44.16.STAM,1
2013.99.3.38.8.MYVO,1
2012.31.2.22.9.MYVO,1
2011.280.16.16.8.HELI,1
2016.91.14.15.35.VADA,0
2015.122.9.8.4.HETO,1
2016.51.21.17.22.KLUR,1
2015.264.0.1.42.NAUG,0
2012.139.18.32.45.MYVO,1
2012.136.18.19.59.MYVO,1
2015.213.10.46.59.SVAD,1
2015.104.0.35.17.MYVO,0
2009.359.10.30.37.MYVO,1
2012.344.20.6.36.MYVO,1
2012.292.20.39.41.MYVO,1
2012.136.3.21.8.MYVO,1
2012.344.15.35.26.MYVO,1
2015.2.0.13.23.HOTT,0
2016.74.23.35.8.MYVO,1
2009.364.22.49.2.MYVO,1
2013.91.23.16.50.MYVO,1
2015.29.22.53.33.HELI,1
2016.166.22.34.10.ASK,0
2015.266.22.23.31.FLAT,1
2014.111.7.21.35.HETO,1
2016.269.16.55.29.MYVO,1
2013.37.22.56.26.MYVO,1
2015.65.15.55.16.HETO,1
2014.179.13.35.17.HETO,1
2016.262.15.25.26.ASK,1
2013.34.12.54.41.MYVO,0
2015.235.23.26.35.MIDF,1
2012.283.0.19.8.FLAT,1
2016.85.16.0.52.DREK,1
2015.216.8.33.27.VIKS,1
2015.155.15.54.3.HETO,1
2012.329.20.0.54.MYVO,1
2015.148.4.1.21.MIDF,1
2012.156.17.33.50.MYVO,1
2014.200.12.33.1.HETO,1
2015.8.4.51.29.HOTT,0
2011.125.7.3.40.HELI,1
2009.338.1.32.8.MYVO,1
2015.16.11.56.29.MYVO,1
2015.76.17.23.15.VIKS,1
2013.97.19.23.20.FLAT,1
2015.173.23.16.22.HETO,1
2015.254.8.41.18.HETO,1
2015.348.9.0.20.MYVO,1
2015.31.7.9.31.MYVO,1
2015.246.23.36.47.HETO,1
2013.32.14.22.9.MYVO,0
2009.231.11.35.20.HELI,1
2016.89.8.6.54.MYVO,1
2015.31.1.8.7.HOTT,1
2009.67.10.24.39.MYVO,1
2011.70.22.55.58.MYVO,1
2015.235.23.42.49.MIDF,1
2017.86.10.48.59.FLAT,1
2012.31.3.26.32.MYVO,1
2015.34.6.20.16.JONS,1
2015.34.14.42.40.HETO,1
2016.103.2.4.25.HRUR,1
2013.164.9.0.48.MYVO,1
2009.238.20.26.21.MYVO,1
2015.359.15.46.47.MIDF,1
2011.49.2.24.38.MIDF,1
2015.281.19.33.22.MIDF,1
2015.146.13.31.59.MIDF,1
2015.242.5.53.47.MIDF,1
2016.161.4.2.48.MYVO,1
2011.280.13.14.20.HELI,1
2015.219.4.1.7.FLAT,1
2013.37.22.31.36.HOTT,0
2015.44.7.51.1.HETO,1
2014.223.6.12.59.MIDF,1
2015.242.6.28.52.FLAT,1
2015.282.7.11.40.MYVO,1
2016.78.9.21.49.FLAT,1
2016.120.18.27.2.MYVO,0
2013.48.20.8.27.MYVO,1
2015.132.12.0.28.HETO,1
2009.20.7.7.36.MYVO,1
2013.140.8.6.35.OSKV,1
2015.31.6.37.45.HETO,1
2012.137.6.17.7.MYVO,1
2015.236.13.44.37.MYVO,0
2011.275.22.24.48.FLAT,1
2013.48.22.40.57.FLAT,1
2012.153.7.24.41.MYVO,1
2010.194.2.42.8.HELI,1
2012.269.4.49.39.MYVO,1
2014.177.16.16.23.MIDF,0
2015.247.19.7.11.HELI,1
2013.47.16.26.2.HOTT,1
2017.41.18.27.49.TOLI,1
2012.297.0.29.47.MYVO,1
2015.349.7.51.41.MIDF,1
2015.300.9.18.5.MYVO,1
2011.268.6.30.35.MYVO,1
2013.49.0.28.11.MYVO,1
2011.236.20.14.43.MYVO,1
2011.272.17.50.44.MYVO,1
2012.137.3.28.6.MYVO,1
2015.65.21.26.29.MYVO,1
2013.97.4.48.46.MYVO,1
2010.32.10.13.25.MYVO,1
2015.308.3.57.34.MYVO,0
2010.220.5.26.19.TOLI,1
2013.73.19.14.39.MYVO,1
2015.254.9.14.5.HETO,1
2013.56.9.29.37.MYVO,1
2013.117.19.18.37.TOLI,1
2015.267.11.13.12.MYVO,0
2012.113.10.3.42.MYVO,1
2013.90.12.3.0.MIDF,1
2015.206.6.21.36.KLUR,1
2015.353.15.32.59.MYVO,1
2015.214.3.34.45.MYVO,1
2012.333.4.35.34.MIDF,1
2011.45.19.55.59.MYVO,1
2016.273.3.43.23.MIDF,1
2011.31.21.53.34.TOLI,1
2015.5.10.18.31.HETO,1
2012.203.0.29.40.MYVO,1
2012.107.7.51.49.HELI,1
2017.70.11.31.3.MIDF,1
2015.284.18.51.13.HETO,1
2016.6.22.43.1.MYVO,1
2013.87.9.16.37.MYVO,0
2011.46.9.42.32.TOLI,1
2011.279.11.50.45.SVAD,1
2015.204.12.37.37.VIFE,1
2016.39.16.45.4.MYVO,1
2015.8.7.0.7.MYVO,1
2015.128.3.28.40.FLAT,1
2016.174.15.53.24.MIDF,1
2015.109.12.0.1.HETO,1
2010.66.18.55.7.MYVO,1
2015.255.14.38.37.HETO,1
2015.235.23.26.34.MYVO,1
2012.139.17.40.59.MYVO,1
2015.203.3.57.58.HETO,1
2015.23.10.58.47.HETO,1
2015.12.19.45.37.HETO,1
2009.273.17.31.3.MYVO,1
2009.37.13.37.40.MYVO,1
2013.155.5.35.36.MYVO,1
2010.147.2.48.46.HOTT,1
2011.279.20.21.45.HELI,1
2015.125.18.4.24.HETO,1
2012.138.4.3.36.MYVO,1
2010.79.6.44.51.MYVO,1
2014.216.10.55.55.MYVO,1
2016.94.6.20.53.FLAT,1
2015.300.11.49.57.HETO,0
2012.164.2.57.56.HELI,1
2009.3.13.50.37.MIDF,1
2016.222.0.26.57.MYVO,1
2014.16.21.3.39.MIDF,1
2015.89.0.38.44.VIFE,0
2016.144.20.8.58.MYVO,1
2013.279.16.30.45.FLAT,1
2015.63.18.29.25.MYVO,1
2009.310.6.39.18.UTYR,1
2015.150.22.48.3.HELI,0
2011.21.12.9.9.HELI,0
2017.68.2.54.11.FLAT,1
2011.160.16.16.27.MYVO,1
2012.314.9.6.17.MYVO,1
2013.14.18.51.30.HELI,1
2012.342.3.4.10.HELI,1
2012.48.7.50.38.FLAT,1
2013.140.16.25.2.SVAD,1
2009.237.8.12.5.MIDF,1
2016.67.23.21.34.FLAT,1
2013.7.1.25.18.HELI,1
2011.262.15.10.19.MYVO,1
2011.183.15.27.51.MYVO,0
2013.74.3.25.27.HELI,1
2011.323.16.11.23.TOLI,1
2016.54.6.8.7.UTYR,1
2013.69.12.24.26.MYVO,1
2013.192.8.55.4.UTYR,1
2013.53.8.30.28.HELI,1
2009.215.14.55.44.HELI,1
2016.115.9.18.6.MYVO,1
2009.216.6.14.1.MYVO,1
2012.33.11.12.8.MYVO,1
2011.149.4.7.19.MIDF,1
2014.63.1.48.1.MYVO,1
2013.171.7.26.47.MYVO,1
2015.243.1.10.13.FLAT,1
2014.133.15.3.47.MYVO,1
2015.209.14.35.29.HETO,1
2013.49.1.53.29.FLAT,1
2015.219.0.59.27.MYVO,0
2009.250.4.57.2.UTYR,1
2016.109.9.7.46.HELI,1
2015.346.21.2.48.MIDF,1
2016.171.16.24.32.FLAT,1
2013.199.9.58.17.SVAD,0
2015.44.5.41.48.HETO,1
2010.173.5.45.58.MIDF,1
2015.313.14.22.32.HETO,1
2013.165.17.8.43.MYVO,1
2009.275.14.36.35.MYVO,1
2015.12.18.19.6.HOTT,1
2015.267.7.25.53.FLAT,1
2010.66.22.10.34.MYVO,1
2012.60.18.53.47.OSKV,1
2015.170.12.18.51.HOTT,1
2015.172.4.29.26.MIDF,1
2016.145.1.2.10.HELI,1
2010.333.0.53.0.MYVO,1
2016.217.10.44.2.MYVO,1
2015.57.9.28.38.MYVO,1
2012.74.23.14.47.FLAT,1
2015.215.12.6.39.MYVO,0
2015.125.21.35.59.ASK,1
2011.133.16.29.24.MYVO,1
2014.87.5.4.50.MYVO,0
2015.125.10.53.0.HETO,1
2011.322.12.44.42.TOLI,0
2010.200.17.17.7.MIDF,1
2010.79.3.58.43.MYVO,1
2015.232.14.10.54.MYVO,1
2017.71.4.20.10.MIDF,1
2013.76.14.0.55.FLAT,1
2015.266.3.8.45.FLAT,1
2015.77.14.34.30.HETO,1
2009.238.12.0.38.MYVO,1
2016.116.16.13.12.FLAT,1
2013.149.1.7.2.HOTT,1
2011.280.22.13.43.HOTT,1
2010.69.23.3.54.MIDF,1
2015.79.7.56.50.VADA,1
2016.115.13.26.16.MOFO,1
2015.5.23.57.40.HELI,1
2016.111.8.42.32.MIDF,1
2016.49.11.20.41.MYVO,1
2016.49.0.25.55.MYVO,1
2015.223.3.37.39.VIKS,1
2009.232.4.15.15.MYVO,0
2013.268.15.49.3.HELI,0
2010.29.3.45.53.MOFO,0
2015.317.5.42.57.NAUG,1
2011.234.18.37.7.HELI,1
2015.77.11.32.28.HELI,1
2015.3.20.14.30.HETO,1
2009.361.18.32.2.MYVO,1
2015.299.22.54.30.MYVO,0
2016.123.14.45.32.HELI,1
2013.234.15.40.11.HETO,1
2012.137.5.32.28.MYVO,1
2015.260.9.22.36.HETO,1
2015.299.10.37.22.MYVO,1
2015.69.0.14.5.MYVO,1
2015.123.18.0.23.SVAD,1
2015.266.9.45.57.VIFE,0
2016.362.3.13.46.MYVO,1
2016.123.1.7.50.MYVO,1
2015.54.15.1.7.TOLI,1
2016.358.4.24.25.FLAT,1
2012.137.17.37.35.MYVO,1
2013.49.5.19.56.MYVO,1
2011.328.19.29.1.MYVO,1
2013.330.3.21.35.HETO,1
2010.191.4.25.2.MYVO,0
2012.196.4.16.18.HELI,1
2015.36.13.14.47.VIFE,1
2014.216.11.14.33.MYVO,1
2009.263.1.42.10.MOFO,1
2015.123.2.18.29.HETO,1
2015.190.23.46.31.HETO,1
2015.300.12.32.22.MYVO,1
2014.111.0.26.29.MYVO,1
2011.67.8.34.39.TOLI,1
2012.136.18.39.19.MYVO,1
2017.146.11.27.38.FLAT,1
2011.79.17.20.31.HELI,1
2016.270.8.36.53.ASK,1
2014.134.7.30.45.MIDF,1
2015.300.7.28.3.UTYR,1
2015.59.22.33.42.HETO,1
2013.155.23.51.42.FLAT,1
2015.28.2.49.31.HETO,1
2013.185.19.3.44.HOTT,1
2009.281.12.10.34.MYVO,1
2015.283.9.17.33.HETO,1
2015.249.22.42.47.SVAD,1
2009.340.14.34.42.MYVO,1
2011.364.19.55.17.SVAD,1
2015.23.20.35.7.MYVO,1
2016.216.11.21.18.MIDF,0
2011.122.7.43.36.HELI,1
2012.137.8.33.4.MYVO,1
2016.177.16.32.34.HELI,1
2012.137.1.7.33.MYVO,1
2015.348.3.57.30.FLAT,1
2017.97.2.36.12.MIDF,1
2015.313.15.21.39.MYVO,0
2009.215.7.46.34.MIDF,1
2015.259.23.53.34.HETO,1
2010.66.18.55.7.MIDF,1
2011.275.20.54.56.HELI,1
2015.248.2.8.28.HELI,1
2013.40.2.26.4.FLAT,1
2014.154.10.30.36.MIDF,1
2017.19.12.43.7.MIDF,1
2012.260.11.44.16.VIFE,1
2015.42.11.53.20.MYVO,1
2015.63.8.26.14.HETO,1
2016.82.19.4.52.MYVO,1
2015.347.18.56.14.MIDF,1
2013.171.22.37.0.MYVO,0
2015.8.3.34.49.HETO,1
2012.299.22.50.42.FLAT,1
2013.14.11.29.6.MYVO,1
2012.282.0.47.29.MIDF,1
2009.56.18.59.1.MYVO,1
2011.269.22.27.36.MYVO,1
2011.50.21.4.29.MYVO,1
2012.51.1.47.39.MYVO,1
2013.125.5.15.32.MYVO,1
2015.125.14.4.10.DREK,0
2012.321.4.8.10.TOLI,1
2010.32.8.55.17.MYVO,1
2017.12.11.29.10.FLAT,1
2016.158.14.37.45.JONS,1
2015.64.18.18.14.MYVO,1
2011.105.23.19.21.HOTT,1
2013.137.10.59.31.FLAT,1
2012.136.13.37.17.MYVO,1
2010.192.18.17.42.MYVO,1
2009.125.1.58.17.MIDF,1
2009.364.11.45.16.MIDF,1
2012.143.23.33.37.MYVO,1
2015.196.20.44.44.HETO,1
2015.61.6.53.30.HETO,1
2012.137.1.4.54.MYVO,1
2009.345.10.14.41.MIDF,1
2015.128.14.0.44.MYVO,1
2009.42.1.51.6.MIDF,1
2009.266.16.34.9.MOFO,1
2011.270.2.56.57.HELI,1
2013.172.2.49.3.MYVO,0
2015.353.15.32.59.HETO,1
2014.202.7.38.17.HETO,1
2016.67.0.25.28.MYVO,1
2016.336.13.22.48.MYVO,1
2011.61.2.43.18.MIDF,1
2015.67.18.48.59.MYVO,1
2015.213.14.38.15.MYVO,1
2013.183.4.6.51.FLAT,1
2015.335.5.28.40.SVAD,1
2017.73.0.41.57.FLAT,1
2015.215.7.16.6.MIDF,1
2009.358.23.6.28.MYVO,1
2013.274.14.15.52.MYVO,1
2013.68.22.56.59.HOTT,0
2013.100.17.35.39.SVAD,1
2016.66.3.7.2.MYVO,1
2016.359.1.27.4.FLAT,1
2015.260.19.36.12.HETO,1
2015.288.16.5.0.HETO,1
2011.149.4.7.19.MYVO,1
2012.139.20.51.14.MYVO,1
2009.29.17.16.5.MIDF,1
2015.208.23.45.27.MIDF,1
2015.99.11.27.24.HETO,1
2015.209.10.9.27.MIDF,1
2009.310.16.49.57.HOTT,1
2014.220.5.14.56.HETO,1
2011.279.21.20.20.MYVO,1
2015.31.6.13.34.MYVO,1
2009.30.19.46.24.MYVO,1
2016.235.21.29.45.MYVO,1
2015.44.3.25.49.HETO,1
2015.112.6.7.6.ASK,1
2010.206.19.29.15.HELI,1
2010.212.11.32.48.TOLI,1
2011.124.14.59.23.MYVO,1
2009.221.4.52.26.HOTT,1
2014.217.15.17.40.MYVO,1
2015.68.23.20.26.HOTT,1
2011.70.3.10.32.SVAD,1
2015.292.15.0.44.MYVO,1
2015.299.18.42.17.MIDF,1
2015.86.14.57.4.VIFE,1
2011.135.21.5.50.ASK,1
2009.19.12.17.20.MYVO,1
2009.324.10.34.26.MYVO,1
2017.154.14.55.45.TOLI,1
2012.329.19.52.33.MYVO,1
2009.17.19.41.27.MYVO,1
2011.297.22.58.34.MYVO,1
2016.72.16.47.32.MYVO,1
2015.59.4.13.53.HETO,1
2012.138.1.38.32.MYVO,1
2015.243.3.18.49.MIDF,1
2017.143.10.48.57.FLAT,1
2009.244.12.53.32.VADA,1
2013.49.5.36.14.FLAT,1
2012.18.2.26.37.FLAT,1
2012.136.9.0.55.MYVO,1
2014.144.17.25.3.HETO,1
2015.31.18.7.19.MYVO,1
2015.28.4.56.29.MYVO,0
2011.47.0.29.52.MIDF,1
2015.87.10.17.54.HETO,1
2009.291.12.5.14.MYVO,0
2016.45.13.43.37.HELI,1
2015.164.10.8.1.VIFE,1
2015.205.12.30.26.MIDF,1
2015.299.10.47.2.MYVO,0
2012.351.12.23.2.MIDF,1
2016.101.15.19.46.HELI,1
2009.17.18.38.57.MYVO,1
2015.16.4.13.11.VADA,1
2010.193.19.16.55.MYVO,0
2015.150.13.29.34.HETO,0
2016.68.20.59.59.ASK,1
2016.334.18.51.8.TOLI,1
2015.143.14.4.33.HELI,1
2011.331.8.22.41.MOFO,1
2013.234.23.48.31.HETO,1
2011.2.18.37.11.FLAT,1
2012.181.11.54.9.MYVO,1
2009.59.3.25.47.MIDF,1
2016.88.8.22.27.MYVO,1
2012.363.21.57.5.MYVO,1
2010.61.21.6.49.MYVO,1
2016.87.0.53.54.MIDF,1
2012.150.18.23.17.MYVO,1
2011.79.19.31.51.FLAT,1
2013.131.8.53.10.OSKV,1
2014.9.11.17.23.HETO,1
2015.115.15.46.5.ASK,1
2015.233.9.3.28.HELI,1
2012.193.15.32.58.HELI,1
2015.71.6.26.16.MIDF,1
2016.251.17.58.51.MIDF,1
2012.136.20.20.2.MYVO,1
2015.31.5.35.32.MYVO,1
2015.257.9.4.2.MYVO,0
2010.172.12.18.4.MYVO,1
2017.105.7.40.47.FLAT,1
2010.226.9.3.2.MIDF,1
2016.75.13.51.47.MYVO,1
2009.231.13.25.4.HELI,1
2010.199.12.54.15.MYVO,1
2016.348.23.55.49.MIDF,1
2009.232.12.45.59.HELI,1
2015.64.11.34.17.MYVO,1
2015.207.23.19.13.MYVO,1
2015.89.3.16.4.MYVO,1
2015.356.2.32.1.VIFE,1
2011.21.12.9.10.TOLI,1
2016.6.15.17.20.MYVO,0
2009.39.19.16.53.MIDF,1
2009.14.0.19.1.MIDF,1
2016.106.3.23.45.MYVO,1
2016.146.1.29.48.HELI,0
2012.306.17.11.25.MYVO,1
2012.139.9.13.52.HOTT,1
2009.17.16.24.22.MYVO,1
2014.133.15.22.26.MYVO,1
2015.260.10.12.21.VIFE,1
2011.279.18.29.0.HELI,1
2012.136.5.27.45.MYVO,1
2010.191.20.40.22.MYVO,1
2015.78.16.44.51.HETO,0
2015.146.5.47.25.HETO,1
2014.147.11.33.23.HETO,1
2016.194.11.8.46.VIFE,1
2013.183.23.38.40.MYVO,1
2012.294.22.50.53.JONS,0
2015.242.6.5.57.HELI,1
2015.119.14.4.18.VIKS,1
2015.59.0.15.50.MYVO,1
2011.129.8.21.14.MIDF,1
2016.39.18.43.4.MYVO,1
2009.321.3.47.52.HELI,1
2012.136.19.56.9.MYVO,1
2017.64.13.37.52.FLAT,1
2016.164.14.16.8.FLAT,1
2014.214.21.34.58.VIFE,0
2015.285.11.31.14.HETO,1
2016.100.12.21.53.MYVO,1
2015.34.2.21.33.HETO,1
2015.6.2.19.37.HELI,1
2009.306.7.31.52.HELI,1
2012.137.13.43.26.MYVO,1
2012.298.12.25.41.HOTT,1
2015.132.18.1.35.HETO,0
2015.170.12.17.41.VIKS,1
2015.33.11.40.23.MYVO,0
2016.78.7.31.50.NAUG,0
2017.33.8.8.28.MIDF,1
2012.137.6.40.44.MYVO,1
2009.29.17.53.44.MYVO,1
2015.228.22.25.4.MYVO,1
2013.157.8.54.17.MYVO,1
2012.307.15.8.16.MYVO,1
2011.353.5.34.4.TOLI,1
2009.234.6.54.59.MYVO,1
2016.196.9.20.17.HELI,1
2015.300.17.36.58.MYVO,0
2015.283.21.9.24.ASK,1
2017.164.8.4.19.MIDF,1
2009.237.23.26.10.MYVO,1
2009.3.7.39.44.MOFO,1
2015.329.7.59.34.MIDF,1
2015.213.12.54.5.MIDF,1
2015.69.10.5.20.FLAT,1
2017.79.10.16.56.FLAT,1
2015.60.21.24.35.FLAT,1
2012.142.19.41.45.MYVO,1
2009.346.0.47.13.MIDF,1
2009.4.1.47.18.HOTT,0
2013.78.1.41.37.MYVO,1
2015.341.4.37.1.VIFE,1
2015.33.19.40.48.MYVO,1
2009.204.22.31.43.MYVO,1
2015.247.12.40.35.SVAD,1
2013.341.20.33.47.FLAT,1
2009.262.6.25.20.MOFO,1
2011.280.16.5.17.HELI,1
2015.260.15.58.30.HETO,1
2016.2.13.18.57.HELI,1
2011.133.0.41.39.MIDF,1
2015.134.22.19.58.HETO,1
2015.76.12.39.27.DREK,1
2016.50.6.37.15.VADA,1
2011.161.4.20.0.MYVO,1
2014.202.18.39.49.HETO,1
2015.44.7.0.37.HETO,1
2015.251.7.30.26.MYVO,1
2009.232.16.30.15.MYVO,1
2016.126.23.26.56.MYVO,1
2012.83.5.36.13.MYVO,0
2011.112.22.45.40.FLAT,1
2013.165.16.18.52.MYVO,1
2009.54.17.36.52.MYVO,0
2016.117.0.53.19.MYVO,1
2009.238.20.8.54.MYVO,1
2015.300.9.5.42.MIDF,1
2012.344.14.32.27.MYVO,1
2015.209.1.9.55.VIKS,1
2012.52.1.35.30.MYVO,1
2015.86.6.45.36.MIDF,1
2012.183.16.48.40.MYVO,1
2011.126.16.31.35.MYVO,1
2009.306.6.18.42.HELI,1
2015.145.19.12.58.HELI,1
2016.12.21.40.15.MYVO,1
2012.243.16.15.52.OSKV,0
2017.49.5.8.12.MIDF,1
2015.272.18.45.9.SVAD,1
2014.136.11.51.5.MYVO,1
2015.30.19.4.27.HETO,1
2011.343.7.25.6.FLAT,1
2009.238.23.29.18.MYVO,1
2009.196.5.32.38.MIDF,1
2013.174.14.28.28.MYVO,1
2013.8.23.44.56.JONS,1
2016.340.12.37.11.TOLI,0
2015.126.2.31.30.MIDF,1
2012.144.19.59.30.MYVO,1
2015.3.14.31.4.HETO,1
2015.171.6.23.54.HETO,1
2016.335.14.32.15.TOLI,1
2012.186.20.45.49.MYVO,0
2011.149.6.29.30.MYVO,1
2013.20.4.51.14.HELI,1
2013.273.20.46.29.MYVO,1
2009.332.9.29.59.MIDF,1
2015.125.19.55.44.MIDF,1
2013.101.11.50.9.MYVO,1
2014.207.19.43.2.HETO,1
2014.210.23.56.54.HOTT,1
